recordeddate,treatment,criterion,demo_sets_attempted,demo_sets_completed,demo_mistakes,sets_attempted,sets_completed,mistakes,gender,race,race_other,age,income,edu,econ,occupation,occupation_other,mouse,targets_achieve_attempt,sets_completed_goal,mistakes_goal,targets_ignore_reason,targets_ignore_reason_other,targets_explanation_help,fix_5,fix_7.5,fix_10,fix_12.5,fix_15,fix_17.5,fix_20,random_5,random_7.5,random_10,random_12.5,random_15,random_17.5,random_20,common_instructions_time,treatment1_instructions_time,treatment2_instructions_time,treatment3_instructions_time,treatment4_instructions_time,sample,race_other_grouped,occupation_other_grouped,completion_prop,completion_rate,mistake_rate,recorded_mistake_rate
2025-04-24T19:45:43Z,3,strict,5,5,0,29,29,2,Female,Asian,NA,20,"200,000 and over",College degree or above,No,Student,NA,Yes,Yes for both targets.,12,5,NA,NA,No,80,40,80,100,100,100,100,30,30,40,50,50,50,100,11.222,NA,NA,29.519,NA,lab,NA,NA,1,5.8,6.896551724137931,6.896551724137931
2025-04-24T20:03:32Z,1,strict,4,4,0,22,22,0,Female,Hispanic,NA,22,"0 - 24,999",College degree or above,No,Student,NA,Yes,NA,NA,0,NA,NA,NA,5,7,10,12,15,17,20,NA,NA,NA,NA,NA,NA,NA,33.35,6.443,NA,NA,NA,lab,NA,NA,1,4.4,0,0
2025-04-24T21:14:13Z,2,lenient,3,3,0,16,16,1,Male,White,NA,80,"200,000 and over",College degree or above,Yes,Professional services,NA,Yes,Yes but only for accuracy target,NA,NA,Did not care about target(s),NA,No,1,2,2,3,3,4,4,1,2,3,3,4,4,3,15.004,NA,227.858,NA,NA,lab,NA,NA,1,3.2,6.25,1.5625
2025-04-24T21:32:14Z,3,strict,3,3,0,15,15,0,Female,White,NA,27,"50,000 - 74,999",College degree or above,No,Academia,NA,Yes,Yes but only for accuracy target,NA,0,Did not care about target(s),NA,Yes,20,20,20,20,20,20,20,20,20,20,20,20,20,20,51.874,NA,NA,40.511,NA,lab,NA,NA,1,3,0,0
2025-04-24T22:13:28Z,4,lenient,4,4,1,15,15,2,Female,Asian,NA,36,"25,000 - 49,999",College degree or above,No,Clerical,NA,No,Yes but only for accuracy target,10,1,Too difficult to achieve target(s),NA,NA,5,5,20,20,10,20,25,1,10,1,NA,5,4,5,10.396,NA,NA,NA,21.599,lab,NA,NA,1,3,13.333333333333334,3.3333333333333335
2025-04-25T03:02:57Z,1,strict,3,3,0,18,18,0,Female,Black,NA,48,"25,000 - 49,999",College degree or above,No,Professional services,NA,Yes,NA,20,0,NA,NA,NA,10,10,20,50,100,50,200,10,100,40,50,100,200,200,91.212,11.516,NA,NA,NA,lab,NA,NA,1,3.6,0,0
2025-04-25T03:13:52Z,1,strict,3,3,0,15,15,0,Female,Black,NA,35,"0 - 24,999",College degree or above,Yes,Managerial,NA,Yes,NA,15,0,NA,NA,NA,8,14,12,10,20,15,20,15,12,20,15,25,18,20,28.387,1.863,NA,NA,NA,lab,NA,NA,1,3,0,0
2025-04-25T03:29:14Z,4,strict,3,3,0,16,16,1,Male,Black,NA,35,"0 - 24,999",College degree or above,Yes,Managerial,NA,Yes,Yes for both targets.,16,1,NA,NA,NA,4,8,7,10,13,18,19,10,7,6,10,18,15,9,19.497,NA,NA,NA,51.026,lab,NA,NA,1,3.2,6.25,6.25
2025-04-25T06:21:23Z,1,strict,6,6,0,30,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.502,17.363,NA,NA,NA,lab,NA,NA,1,6,0,0
2025-04-25T14:13:26Z,4,lenient,8,6,8,31,31,5,Female,NA,NA,NA,NA,High school diploma,Yes,Student,NA,No,Yes but only for accuracy target,NA,NA,Too difficult to achieve target(s),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.808,NA,NA,NA,56.985,lab,NA,NA,1,6.2,16.129032258064516,4.032258064516129
2025-04-25T14:20:02Z,1,strict,1,1,0,8,8,0,Male,Black,NA,30,"120,000 - 199,999",College degree or above,Yes,Managerial,NA,Yes,NA,10,NA,NA,NA,NA,500,400,1000,600,1000,400,500,1000,1000,1000,1000,1000,1000,1000,11.782,1.2,NA,NA,NA,lab,NA,NA,1,1.6,0,0
2025-04-25T14:23:07Z,2,lenient,3,3,0,15,15,0,Female,White,NA,21,"25,000 - 49,999",College degree or above,No,Student,NA,Yes,No for both targets,NA,0,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.733,NA,38.206,NA,NA,lab,NA,NA,1,3,0,0
2025-04-25T14:27:29Z,4,lenient,6,6,0,32,32,1,Male,White,NA,41,"120,000 - 199,999",College degree or above,No,Academia,NA,No,Yes for both targets.,50,0,NA,NA,NA,100,100,1000,1000,1000,1000,1000,0,50,50,50,50,50,50,17.798,NA,NA,NA,16.178,lab,NA,NA,1,6.4,3.125,0.78125
2025-04-25T14:28:53Z,4,lenient,6,6,0,27,27,0,Female,White,NA,22,"200,000 and over",High school diploma,No,Student,NA,Yes,Yes but only for accuracy target,40,0,Other,I knew if I was accurate I could also be quick.,NA,500,500,1000,750,1000,800,1000,100,300,300,600,400,600,500,3.71,NA,NA,NA,13.183,lab,NA,NA,1,5.4,0,0
2025-04-25T14:35:43Z,3,strict,3,3,0,13,13,0,Male,Black,NA,40,"0 - 24,999",College degree or above,No,Academia,NA,No,Yes for both targets.,NA,NA,NA,NA,No,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,55.902,NA,NA,50.805,NA,lab,NA,NA,1,2.6,0,0
2025-04-25T14:45:17Z,2,lenient,3,3,0,16,16,0,Female,Hispanic,NA,32,"25,000 - 49,999",High school diploma,No,Professional services,NA,No,Yes for both targets.,25,3,NA,NA,Yes,5,15,30,40,15,50,20,20,30,30,40,45,45,50,119.425,NA,150.975,NA,NA,lab,NA,NA,1,3.2,0,0
2025-04-25T15:03:20Z,3,lenient,5,5,0,19,19,1,Female,White,NA,21,"120,000 - 199,999",College degree or above,No,Student,NA,No,Yes for both targets.,NA,NA,NA,NA,Yes,10,40,20,50,30,75,100,20,25,30,50,80,100,190,66.912,NA,NA,49.513,NA,lab,NA,NA,1,3.8,5.263157894736842,1.3157894736842104
2025-04-25T15:03:47Z,2,lenient,4,4,0,23,21,2,Female,Asian,NA,28,"120,000 - 199,999",College degree or above,No,Academia,NA,Yes,Yes but only for accuracy target,NA,NA,Did not care about target(s),NA,No,10,10,20,20,20,25,25,20,20,20,25,25,25,50,12.532,NA,360.041,NA,NA,lab,NA,NA,0.9130434782608695,4.2,8.695652173913043,2.1739130434782608
2025-04-25T15:12:22Z,4,lenient,3,2,1,17,17,0,Female,White,NA,44,"75,000 - 119,999",College degree or above,No,Managerial,NA,Yes,Yes but only for accuracy target,NA,NA,Did not care about target(s),NA,NA,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,23.111,NA,NA,NA,17.885,lab,NA,NA,1,3.4,0,0
2025-04-25T15:14:33Z,3,lenient,4,4,0,18,18,0,Female,White,NA,26,"75,000 - 119,999",College degree or above,Yes,Other,Government,No,Yes but only for accuracy target,45,0,NA,NA,Yes,0,10,10,10,15,50,50,0,10,10,5,10,10,10,10.445,NA,NA,11.711,NA,lab,NA,Other,1,3.6,0,0
2025-04-25T15:17:27Z,1,strict,5,5,0,22,22,0,Female,White,NA,20,"200,000 and over",High school diploma,No,Student,NA,Yes,NA,NA,0,NA,NA,NA,0,100,250,500,1000,1000,1000,0,50,200,200,1000,1000,1000,20.043,8.811,NA,NA,NA,lab,NA,NA,1,4.4,0,0
2025-04-25T15:18:56Z,1,strict,6,6,0,30,30,0,Female,White,NA,29,"120,000 - 199,999",College degree or above,No,Professional services,Legal,No,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,200,100,100,200,100,100,100,11.301,793.395,NA,NA,NA,lab,NA,Professional services,1,6,0,0
2025-04-25T15:20:16Z,1,strict,3,3,0,15,15,0,Male,Hispanic,NA,38,"75,000 - 119,999",College degree or above,Yes,Managerial,NA,No,NA,15,0,NA,NA,NA,10,10,20,10,15,40,50,10,15,20,25,25,25,30,22.572,9.799,NA,NA,NA,lab,NA,NA,1,3,0,0
2025-04-25T15:34:23Z,4,lenient,5,5,0,23,23,2,Female,White,NA,24,"25,000 - 49,999",College degree or above,No,Academia,NA,No,Yes for both targets.,24,NA,NA,NA,NA,50,50,50,50,50,50,50,50,50,50,50,50,50,50,9.572,NA,NA,NA,40.738,lab,NA,NA,1,4.6,8.695652173913043,2.1739130434782608
2025-04-25T15:35:50Z,4,lenient,4,4,0,19,19,1,Female,White,NA,21,"120,000 - 199,999",College degree or above,No,Student,NA,No,Yes but only for accuracy target,20,0,NA,NA,NA,2,3,5,8,13,17,10,5,8,10,13,15,17,20,17.026,NA,NA,NA,23.292,lab,NA,NA,1,3.8,5.263157894736842,1.3157894736842104
2025-04-25T15:38:05Z,1,strict,4,4,0,19,19,0,Female,White,NA,40,"120,000 - 199,999",College degree or above,Yes,Professional services,NA,No,NA,NA,NA,NA,NA,NA,25,15,20,20,20,50,50,30,30,30,20,15,15,15,32.736,38.964,NA,NA,NA,lab,NA,NA,1,3.8,0,0
2025-04-25T15:38:12Z,2,lenient,6,6,0,29,29,1,Male,White,NA,36,"120,000 - 199,999",College degree or above,No,Professional services,NA,Yes,Yes for both targets.,35,3,NA,NA,Yes,100,150,200,300,500,500,1000,100,200,200,600,225,700,700,16.109,NA,41.003,NA,NA,lab,NA,NA,1,5.8,3.4482758620689653,0.8620689655172413
2025-04-25T15:44:53Z,2,lenient,4,4,0,19,19,0,Female,Asian,NA,NA,"50,000 - 74,999",College degree or above,No,Student,NA,No,Yes for both targets.,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.956,NA,26.719,NA,NA,lab,NA,NA,1,3.8,0,0
2025-04-25T15:47:15Z,2,lenient,5,4,1,25,25,2,Male,White,NA,54,"0 - 24,999",High school diploma,No,Unemployed,Retired,Yes,Yes for both targets.,NA,NA,NA,NA,No,142,285,428,571,714,857,1000,142,285,428,571,714,857,1000,38.229,NA,61.609,NA,NA,lab,NA,Unemployed,1,5,8,2
2025-04-25T15:54:49Z,1,strict,4,4,1,21,21,0,Male,Black,NA,25,"0 - 24,999",College degree or above,No,Student,NA,Yes,NA,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,1000,1000,1000,1000,2.637,1.092,NA,NA,NA,lab,NA,NA,1,4.2,0,0
2025-04-25T15:55:50Z,2,lenient,4,4,1,21,20,1,Female,White,NA,21,"200,000 and over",High school diploma,Yes,Student,NA,No,Yes for both targets.,NA,1,NA,NA,No,50,50,50,50,50,50,100,50,50,50,50,50,50,50,9.85,NA,53.762,NA,NA,lab,NA,NA,0.9523809523809523,4,4.761904761904762,1.1904761904761905
2025-04-25T16:10:03Z,3,strict,6,6,0,33,33,0,Female,Asian,NA,27,"0 - 24,999",College degree or above,No,Student,NA,Yes,Yes but only for accuracy target,40,0,Other,My computer glitched in the middle.,Yes,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,8.512,NA,NA,15.14,NA,lab,NA,NA,1,6.6,0,0
2025-04-25T16:10:29Z,1,strict,5,5,0,31,31,1,Female,Asian,NA,19,"25,000 - 49,999",College degree or above,Yes,Student,NA,No,NA,5,0,NA,NA,NA,10,20,25,200,30,500,1000,10,100,85,200,1000,1000,1000,9.752,2.999,NA,NA,NA,lab,NA,NA,1,6.2,3.225806451612903,3.225806451612903
2025-04-25T16:10:31Z,2,lenient,2,2,0,17,17,0,Male,Asian,NA,20,"0 - 24,999",High school diploma,Yes,Student,NA,Yes,Yes for both targets.,18,3,NA,NA,Yes,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,10.431,NA,13.05,NA,NA,lab,NA,NA,1,3.4,0,0
2025-04-25T16:17:12Z,4,lenient,2,2,0,24,24,0,Male,Asian,NA,NA,"25,000 - 49,999",College degree or above,No,NA,NA,Yes,Yes for both targets.,35,3,NA,NA,NA,100,150,200,250,350,400,500,NA,NA,NA,NA,NA,NA,NA,33.983,NA,NA,NA,37.919,lab,NA,NA,1,4.8,0,0
2025-04-25T16:18:55Z,3,strict,4,4,0,24,24,0,Male,Asian,NA,47,"0 - 24,999",High school diploma,No,Unemployed,NA,Yes,Yes for both targets.,45,0,NA,NA,Yes,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,63.297,NA,NA,131.659,NA,lab,NA,NA,1,4.8,0,0
2025-04-25T16:21:47Z,4,lenient,5,5,0,23,23,0,Male,Asian,NA,37,"75,000 - 119,999",College degree or above,No,High-tech mfg or eng,NA,Yes,Yes for both targets.,NA,NA,NA,NA,NA,100,500,750,300,400,900,1000,100,400,500,300,300,400,1000,95.903,NA,NA,NA,59.625,lab,NA,NA,1,4.6,0,0
2025-04-25T16:22:17Z,1,strict,7,7,1,30,30,0,Male,Asian,NA,24,"0 - 24,999",College degree or above,No,Unemployed,NA,Yes,NA,45,1,NA,NA,NA,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,4.144,1.568,NA,NA,NA,lab,NA,NA,1,6,0,0
2025-04-25T16:25:12Z,1,strict,4,4,0,31,31,1,Male,Asian,NA,26,"25,000 - 49,999",College degree or above,Yes,High-tech mfg or eng,NA,Yes,NA,NA,2.5,NA,NA,NA,60,60,60,60,60,60,60,60,60,60,60,60,60,60,140.432,33.736,NA,NA,NA,lab,NA,NA,1,6.2,3.225806451612903,3.225806451612903
2025-04-25T16:26:35Z,2,lenient,5,5,0,25,25,1,Female,Asian,NA,21,"50,000 - 74,999",College degree or above,No,Student,NA,No,Yes for both targets.,30,1,NA,NA,No,100,150,100,200,250,300,400,10,50,100,100,100,200,300,2.018,NA,20.748,NA,NA,lab,NA,NA,1,5,4,1
2025-04-25T16:27:10Z,2,strict,4,4,0,24,24,0,Female,White,NA,20,"0 - 24,999",College degree or above,No,Student,NA,Yes,Yes for both targets.,NA,NA,NA,NA,No,1,1,2,2,2,2,3,1,1,2,2,5,5,10,18.518,NA,89.43,NA,NA,lab,NA,NA,1,4.8,0,0
2025-04-25T16:28:12Z,3,strict,5,5,0,29,28,1,Male,Asian,NA,38,"25,000 - 49,999",College degree or above,Yes,Academia,NA,Yes,Yes for both targets.,40,1,NA,NA,Yes,1,1,2,2,2,3,3,3,4,4,4,4,5,5,18.96,NA,NA,13.848,NA,lab,NA,NA,0.9655172413793104,5.6,3.4482758620689653,3.4482758620689653
2025-04-25T16:28:26Z,2,lenient,4,4,0,22,22,0,Female,White,NA,19,NA,NA,Yes,Student,NA,No,Yes for both targets.,NA,2,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.053,NA,36.259,NA,NA,lab,NA,NA,1,4.4,0,0
2025-04-25T16:37:08Z,4,lenient,5,5,0,26,26,1,Male,Asian,South East Asian,25,"0 - 24,999",College degree or above,No,High-tech mfg or eng,NA,Yes,Yes for both targets.,18,2,NA,NA,NA,100,250,400,350,500,750,600,100,500,400,500,500,400,300,24.575,NA,NA,NA,29.176,lab,Asian,NA,1,5.2,3.8461538461538463,0.9615384615384616
2025-04-25T16:37:36Z,3,strict,4,4,0,24,24,2,Female,Asian,NA,22,"75,000 - 119,999",College degree or above,Yes,Student,NA,Yes,Yes for both targets.,30,3,NA,NA,Yes,0,30,30,30,30,30,40,10,20,30,30,30,30,40,34.128,NA,NA,49.344,NA,lab,NA,NA,1,4.8,8.333333333333332,8.333333333333332
2025-04-25T16:42:53Z,1,strict,5,5,0,27,27,0,Female,White,NA,25,"0 - 24,999",College degree or above,Yes,Student,NA,Yes,NA,25,0,NA,NA,NA,100,100,100,100,100,100,150,100,100,100,100,100,100,100,13.021,5.63,NA,NA,NA,lab,NA,NA,1,5.4,0,0
2025-04-25T16:44:22Z,4,lenient,3,3,0,25,25,0,Female,Hispanic,NA,30,"25,000 - 49,999",College degree or above,Yes,Academia,NA,No,Yes for both targets.,45,NA,NA,NA,NA,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,8.362,NA,NA,NA,4.781,lab,NA,NA,1,5,0,0
2025-04-25T16:48:09Z,2,lenient,5,5,3,24,24,17,Female,Asian,NA,24,NA,College degree or above,No,Clerical,NA,No,Yes for both targets.,30,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.158,NA,49.557,NA,NA,lab,NA,NA,1,4.8,70.83333333333334,17.708333333333336
2025-04-25T16:51:26Z,3,lenient,2,2,1,11,10,2,Female,Asian,NA,31,"50,000 - 74,999",College degree or above,Yes,Managerial,NA,No,Yes for both targets.,10,8,NA,NA,Yes,3,3,4,6,10,5,10,10,10,10,15,20,10,10,3.792,NA,NA,25.968,NA,lab,NA,NA,0.9090909090909091,2,18.181818181818183,4.545454545454546
2025-04-25T16:59:28Z,4,strict,5,5,1,27,27,1,Male,Asian,NA,19,"0 - 24,999",College degree or above,No,Student,NA,No,Yes for both targets.,32.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.213,NA,NA,NA,61.113,lab,NA,NA,1,5.4,3.7037037037037033,3.7037037037037033
2025-04-25T17:06:07Z,4,strict,6,6,1,22,22,3,Male,Asian,NA,24,"25,000 - 49,999",College degree or above,No,High-tech mfg or eng,NA,No,Yes for both targets.,45,0,NA,NA,NA,5,8,10,13,15,18,20,5,7,10,12,15,14,20,2.003,NA,NA,NA,24.751,lab,NA,NA,1,4.4,13.636363636363635,13.636363636363635
2025-04-25T17:06:25Z,1,strict,5,5,0,29,29,0,Female,Mixed,Hispanic and white,22,"0 - 24,999",College degree or above,No,Student,NA,No,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.633,7.546,NA,NA,NA,lab,Mixed,NA,1,5.8,0,0
2025-04-25T17:09:34Z,4,lenient,4,4,0,18,18,0,Female,Asian,NA,25,"0 - 24,999",College degree or above,Yes,Professional services,NA,Yes,Yes for both targets.,15,0,NA,NA,NA,10,100,200,200,450,500,500,1000,900,900,500,1000,500,1000,79.362,NA,NA,NA,25.324,lab,NA,NA,1,3.6,0,0
2025-04-25T17:12:07Z,2,lenient,5,5,0,29,29,0,Non-binary,White,NA,20,"50,000 - 74,999",College degree or above,No,Student,NA,Yes,Yes but only for accuracy target,45,0,NA,NA,Yes,250,300,500,500,1000,1000,1000,500,600,150,750,1000,1000,1000,158.256,NA,43.686,NA,NA,lab,NA,NA,1,5.8,0,0
2025-04-25T17:17:53Z,1,strict,5,5,0,24,24,0,Non-binary,White,NA,28,"50,000 - 74,999",College degree or above,No,Academia,NA,No,NA,NA,NA,NA,NA,NA,0,0,50,50,50,50,50,0,0,0,0,50,50,50,15.798,5.195,NA,NA,NA,lab,NA,NA,1,4.8,0,0
2025-04-25T17:18:20Z,1,strict,4,4,0,24,24,7,Female,White,NA,24,"200,000 and over",College degree or above,No,Student,NA,Yes,NA,20,5,NA,NA,NA,30,50,50,70,75,100,150,20,30,30,30,50,75,100,2.265,8.438,NA,NA,NA,lab,NA,NA,1,4.8,29.166666666666668,29.166666666666668
2025-04-25T17:28:06Z,1,strict,6,6,0,21,21,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,1.102,NA,NA,NA,lab,NA,NA,1,4.2,19.047619047619047,19.047619047619047
2025-04-25T17:28:50Z,1,strict,3,3,0,17,17,1,Female,White,NA,59,"25,000 - 49,999",High school diploma,No,Clerical,Appointment setter,Yes,NA,NA,0,NA,NA,NA,5,15,2,20,10,25,10,20,10,20,20,50,25,50,10.947,2.532,NA,NA,NA,lab,NA,Clerical,1,3.4,5.88235294117647,5.88235294117647
2025-04-25T17:32:28Z,2,lenient,6,6,0,28,28,1,Male,Asian,NA,19,"0 - 24,999",College degree or above,Yes,Student,NA,Yes,No for both targets,30,5,Too difficult to achieve target(s),NA,Yes,50,200,300,120,100,800,1000,50,200,300,100,200,500,1000,18.158,NA,78.796,NA,NA,lab,NA,NA,1,5.6,3.571428571428571,0.8928571428571428
2025-04-25T17:35:24Z,1,strict,4,3,1,20,20,3,Female,White,NA,21,"75,000 - 119,999",College degree or above,No,Student,NA,Yes,NA,NA,NA,NA,NA,NA,100,150,200,200,600,900,1000,500,500,500,500,500,500,500,19.303,5.971,NA,NA,NA,lab,NA,NA,1,4,15,15
2025-04-25T17:36:02Z,3,strict,5,5,0,30,30,3,Female,White,NA,30,"120,000 - 199,999",College degree or above,No,Student,NA,No,Yes for both targets.,45,NA,NA,NA,Yes,100,100,100,1000,1000,1000,1000,10,100,200,200,200,300,300,25.348,NA,NA,64.37,NA,lab,NA,NA,1,6,10,10
2025-04-25T17:38:42Z,4,strict,5,5,0,21,21,0,Female,White,NA,34,"50,000 - 74,999",College degree or above,No,Unemployed,NA,Yes,No for both targets,NA,NA,Did not care about target(s),NA,NA,20,20,20,20,20,20,20,20,20,20,20,20,20,20,16.173,NA,NA,NA,17.145,lab,NA,NA,1,4.2,0,0
2025-04-25T17:39:57Z,3,lenient,6,6,0,36,36,10,Female,Asian,NA,23,"75,000 - 119,999",College degree or above,Yes,Professional services,NA,Yes,Yes for both targets.,45,1,NA,NA,Yes,30,30,30,30,30,30,30,30,30,3030,30,30,30,30,4.662,NA,NA,81.822,NA,lab,NA,NA,1,7.2,27.77777777777778,6.944444444444445
2025-04-25T17:53:10Z,3,strict,4,4,0,18,18,3,Male,Asian,NA,27,"0 - 24,999",College degree or above,Yes,Professional services,NA,No,Yes for both targets.,20,2,NA,NA,Yes,100,250,500,600,750,800,1000,0,0,0,0,250,250,500,2.634,NA,NA,50.372,NA,lab,NA,NA,1,3.6,16.666666666666664,16.666666666666664
2025-04-25T17:54:13Z,4,lenient,4,4,0,18,16,4,Female,Asian,NA,20,"0 - 24,999",High school diploma,Yes,Student,NA,No,Yes for both targets.,10,2,NA,NA,NA,300,500,550,550,750,750,800,300,400,700,500,1000,500,1000,2.772,NA,NA,NA,2.387,lab,NA,NA,0.8888888888888888,3.2,22.22222222222222,5.555555555555555
2025-04-25T18:03:45Z,2,lenient,4,4,0,21,21,1,Female,Hispanic,NA,28,"120,000 - 199,999",College degree or above,No,Managerial,NA,Yes,Yes but only for accuracy target,NA,0,Too difficult to achieve target(s),NA,Yes,15,20,20,20,30,40,40,15,15,20,20,20,20,30,8.107,NA,19.844,NA,NA,lab,NA,NA,1,4.2,4.761904761904762,1.1904761904761905
2025-04-25T18:03:58Z,1,strict,4,4,0,18,18,1,Female,White,NA,68,"200,000 and over",College degree or above,No,Unemployed,Retired Health Professional,Yes,NA,NA,NA,NA,NA,NA,5,7,10,12,15,17,20,5,8,10,15,15,17,20,28.842,8.986,NA,NA,NA,lab,NA,Unemployed,1,3.6,5.555555555555555,5.555555555555555
2025-04-25T18:09:54Z,1,strict,6,6,0,29,29,1,Female,White,NA,37,"120,000 - 199,999",College degree or above,Yes,Professional services,NA,No,NA,45,0,NA,NA,NA,50,50,50,50,50,50,75,25,25,25,50,50,50,50,2.355,0.956,NA,NA,NA,lab,NA,NA,1,5.8,3.4482758620689653,3.4482758620689653
2025-04-25T18:19:00Z,1,strict,5,5,0,25,25,1,Female,Black,NA,21,"50,000 - 74,999",High school diploma,No,Student,NA,No,NA,20,0,NA,NA,NA,0,10,10,100,10,1000,1000,0,0,100,100,0,0,100,22.083,2.119,NA,NA,NA,lab,NA,NA,1,5,4,4
2025-04-25T18:21:00Z,1,strict,3,3,1,16,16,12,Female,White,NA,48,"25,000 - 49,999",College degree or above,No,Managerial,NA,No,NA,NA,0,NA,NA,NA,5,15,50,700,100,10000,500,5,7,10,10,10,10,10,18.47,3.361,NA,NA,NA,lab,NA,NA,1,3.2,75,75
2025-04-25T18:21:33Z,3,strict,5,5,0,26,26,0,Non-binary,White,NA,21,"75,000 - 119,999",College degree or above,Yes,Student,NA,No,Yes but only for accuracy target,45,3,Too difficult to achieve target(s),NA,Yes,10,15,15,20,35,35,20,10,30,20,40,35,40,55,22.224,NA,NA,305.722,NA,lab,NA,NA,1,5.2,0,0
2025-04-25T18:21:55Z,3,strict,6,6,1,29,29,3,Male,Asian,NA,32,"25,000 - 49,999",College degree or above,No,Academia,NA,Yes,Yes for both targets.,45,0,NA,NA,Yes,1,1,1,1,1,1,2,1,2,2,2,2,2,4,16.684,NA,NA,16.381,NA,lab,NA,NA,1,5.8,10.344827586206897,10.344827586206897
2025-04-25T18:24:38Z,1,strict,2,1,1,10,10,1,Female,White,NA,NA,"25,000 - 49,999",College degree or above,No,Unemployed,Retired,Yes,NA,NA,0,NA,NA,NA,5,7.5,10,12.5,15,17.5,20,8,11,14,19,8,NA,30,32.913,11.217,NA,NA,NA,lab,NA,Unemployed,1,2,10,10
2025-04-25T18:29:59Z,4,strict,7,7,0,35,35,2,Female,Asian,NA,23,"200,000 and over",College degree or above,No,Student,NA,No,Yes for both targets.,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.141,NA,NA,NA,16.052,lab,NA,NA,1,7,5.714285714285714,5.714285714285714
2025-04-25T18:32:16Z,3,strict,5,5,0,15,15,0,Female,White,Middle Eastern,23,"25,000 - 49,999",College degree or above,No,Student,NA,No,Yes for both targets.,NA,0,NA,NA,No,1,2,3,3,3,3,3,2,2,2,2,2,2,2,51.674,NA,NA,12.484,NA,lab,White,NA,1,3,0,0
2025-04-25T18:32:42Z,2,lenient,5,5,3,25,25,0,Female,White,NA,28,"25,000 - 49,999",College degree or above,No,Student,NA,Yes,Yes for both targets.,NA,NA,NA,NA,Yes,20,50,100,100,100,100,100,20,40,90,90,90,90,100,2.084,NA,11.898,NA,NA,lab,NA,NA,1,5,0,0
2025-04-25T18:34:59Z,1,strict,4,4,0,18,18,0,Male,White,NA,20,"0 - 24,999",College degree or above,No,Student,NA,No,NA,NA,NA,NA,NA,NA,100,600,800,1000,700,500,300,100,1000,700,300,500,600,800,4.334,1.015,NA,NA,NA,lab,NA,NA,1,3.6,0,0
2025-04-25T18:47:06Z,3,strict,5,5,0,29,29,0,Female,Hispanic,NA,21,"75,000 - 119,999",High school diploma,No,Student,NA,Yes,Yes for both targets.,45,0,NA,NA,Yes,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,37.606,NA,NA,65.571,NA,lab,NA,NA,1,5.8,0,0
2025-04-25T18:49:59Z,3,strict,4,4,0,25,25,2,Female,White,NA,33,"0 - 24,999",College degree or above,No,Clerical,NA,Yes,Yes for both targets.,45,10,NA,NA,No,45,45,45,45,45,45,50,45,45,45,50,50,50,50,58.149,NA,NA,137.375,NA,lab,NA,NA,1,5,8,8
2025-04-25T18:58:32Z,2,lenient,6,6,1,30,30,1,Male,Asian,NA,25,"50,000 - 74,999",College degree or above,No,Student,NA,Yes,Yes for both targets.,50,45,NA,NA,Yes,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,1000,0,0,41.631,NA,64.476,NA,NA,lab,NA,NA,1,6,3.3333333333333335,0.8333333333333334
